brand_name,industry,times_advertised,linkedin_slug,domain,google_url
Personal Brand Formula,Education,13,,,https://www.google.com/search?q=Personal%20Brand%20Formula%20official%20website%20Greece
Polanik,Sporting Goods Manufacturing,13,,,https://www.google.com/search?q=Polanik%20official%20website%20Greece
Princess of Fashion,Fashion,13,,,https://www.google.com/search?q=Princess%20of%20Fashion%20official%20website%20Greece
PURITO SEOUL,Beauty,13,purito,,https://www.google.com/search?q=PURITO%20SEOUL%20official%20website%20Greece
Sam Burgers,Food,13,,,https://www.google.com/search?q=Sam%20Burgers%20official%20website%20Greece
Nikos Apergis,Entertainment,13,,,https://www.google.com/search?q=Nikos%20Apergis%20official%20website%20Greece
Nirvana,Food,13,,,https://www.google.com/search?q=Nirvana%20official%20website%20Greece
M&M's,Confectionery,13,,,https://www.google.com/search?q=M%26M%27s%20official%20website%20Greece
Jenny.gr,Entertainment,13,,,https://www.google.com/search?q=Jenny.gr%20official%20website%20Greece
My Elements,Dietary Supplements,13,,,https://www.google.com/search?q=My%20Elements%20official%20website%20Greece
Nas.Co,Construction & Home Renovation,13,,,https://www.google.com/search?q=Nas.Co%20official%20website%20Greece
JW PEI,Fashion,13,,,https://www.google.com/search?q=JW%20PEI%20official%20website%20Greece
Kawasaki,Automotive,13,,,https://www.google.com/search?q=Kawasaki%20official%20website%20Greece
KIKO,Beauty,13,kiko-milano,,https://www.google.com/search?q=KIKO%20official%20website%20Greece
NOUNOU,Dairy,13,,,https://www.google.com/search?q=NOUNOU%20official%20website%20Greece
NOW Foods,Health,13,,,https://www.google.com/search?q=NOW%20Foods%20official%20website%20Greece
Mamas & Papas,Baby & Kids Fashion,13,,,https://www.google.com/search?q=Mamas%20%26%20Papas%20official%20website%20Greece
Aenaon,Beauty,13,,,https://www.google.com/search?q=Aenaon%20official%20website%20Greece
Alpha Bank,Banking / Financial Services,13,,,https://www.google.com/search?q=Alpha%20Bank%20official%20website%20Greece
Moons & Spoons,Food,13,,,https://www.google.com/search?q=Moons%20%26%20Spoons%20official%20website%20Greece
Morfat,Dairy,13,,,https://www.google.com/search?q=Morfat%20official%20website%20Greece
Ladurée,Confectionery,13,,,https://www.google.com/search?q=Ladur%C3%A9e%20official%20website%20Greece
Elxis Books,Book Publishing,13,,,https://www.google.com/search?q=Elxis%20Books%20official%20website%20Greece
Esencia Studio,Apparel / Fashion,13,,,https://www.google.com/search?q=Esencia%20Studio%20official%20website%20Greece
Mpar Mpee Kiou,Food,13,,,https://www.google.com/search?q=Mpar%20Mpee%20Kiou%20official%20website%20Greece
Bissell,Cleaning Products,13,,,https://www.google.com/search?q=Bissell%20official%20website%20Greece
Byredo,Beauty,13,byredo,,https://www.google.com/search?q=Byredo%20official%20website%20Greece
CD by Cristin Diamantidou,Fashion,13,,,https://www.google.com/search?q=CD%20by%20Cristin%20Diamantidou%20official%20website%20Greece
Celtiva Jewels,Fashion,13,,,https://www.google.com/search?q=Celtiva%20Jewels%20official%20website%20Greece
ChartVerse,Digital Distribution / Music,13,,,https://www.google.com/search?q=ChartVerse%20official%20website%20Greece
The Travel Lens,Travel,13,,,https://www.google.com/search?q=The%20Travel%20Lens%20official%20website%20Greece
Universal Music Group,Music,13,,,https://www.google.com/search?q=Universal%20Music%20Group%20official%20website%20Greece
Shamone club,Entertainment,13,,,https://www.google.com/search?q=Shamone%20club%20official%20website%20Greece
Stranger Things (Netflix),Entertainment,13,,,https://www.google.com/search?q=Stranger%20Things%20%28Netflix%29%20official%20website%20Greece
Love Shoes,Fashion,13,,,https://www.google.com/search?q=Love%20Shoes%20official%20website%20Greece
Euphoria Suites & Studios,Travel / Hospitality,13,,,https://www.google.com/search?q=Euphoria%20Suites%20%26%20Studios%20official%20website%20Greece
Vasw Konti,Fashion,13,,,https://www.google.com/search?q=Vasw%20Konti%20official%20website%20Greece
Skouras Cosmetics,Beauty,13,,,https://www.google.com/search?q=Skouras%20Cosmetics%20official%20website%20Greece
Anna's Tsiken,Fast Food,13,,,https://www.google.com/search?q=Anna%27s%20Tsiken%20official%20website%20Greece
Aperol Spritz,Alcoholic Beverages,13,,,https://www.google.com/search?q=Aperol%20Spritz%20official%20website%20Greece
Ο Ψαράς της Οικογένειας,Food,13,,,https://www.google.com/search?q=%CE%9F%20%CE%A8%CE%B1%CF%81%CE%AC%CF%82%20%CF%84%CE%B7%CF%82%20%CE%9F%CE%B9%CE%BA%CE%BF%CE%B3%CE%AD%CE%BD%CE%B5%CE%B9%CE%B1%CF%82%20official%20website%20Greece
Kurt Geiger,Fashion,13,,,https://www.google.com/search?q=Kurt%20Geiger%20official%20website%20Greece
Laboboniera Telioridis,Business,13,,,https://www.google.com/search?q=Laboboniera%20Telioridis%20official%20website%20Greece
Toblerone,Confectionery,13,,,https://www.google.com/search?q=Toblerone%20official%20website%20Greece
Tomorrowland,Entertainment,13,,,https://www.google.com/search?q=Tomorrowland%20official%20website%20Greece
My Ikona,E-commerce / Personalized Gifts,13,,,https://www.google.com/search?q=My%20Ikona%20official%20website%20Greece
Giorgia P.,Fashion,13,,,https://www.google.com/search?q=Giorgia%20P.%20official%20website%20Greece
Jerry's Foodtruck,Food,13,,,https://www.google.com/search?q=Jerry%27s%20Foodtruck%20official%20website%20Greece
Inna Beauty Academy,Beauty,13,,,https://www.google.com/search?q=Inna%20Beauty%20Academy%20official%20website%20Greece
Nissos Beer,Alcohol / Beer,13,,,https://www.google.com/search?q=Nissos%20Beer%20official%20website%20Greece
Anesis Home,Home,13,,,https://www.google.com/search?q=Anesis%20Home%20official%20website%20Greece
Sorelle Beauty Salon,Beauty,13,,,https://www.google.com/search?q=Sorelle%20Beauty%20Salon%20official%20website%20Greece
Spark Records,Music,13,,,https://www.google.com/search?q=Spark%20Records%20official%20website%20Greece
Stella Island Luxury Resort & Spa,Luxury Hospitality & Resorts,13,,,https://www.google.com/search?q=Stella%20Island%20Luxury%20Resort%20%26%20Spa%20official%20website%20Greece
Stella McCartney,Fashion,13,,,https://www.google.com/search?q=Stella%20McCartney%20official%20website%20Greece
Elena Athanasiou,Fashion,13,,,https://www.google.com/search?q=Elena%20Athanasiou%20official%20website%20Greece
Elroel,Beauty,13,,,https://www.google.com/search?q=Elroel%20official%20website%20Greece
Paul Mitchell,Beauty,13,john-paul-mitchell-systems,,https://www.google.com/search?q=Paul%20Mitchell%20official%20website%20Greece
W7 Cosmetics,Beauty,13,w7cosmetics,,https://www.google.com/search?q=W7%20Cosmetics%20official%20website%20Greece
Taycan,Food & Beverage,13,,,https://www.google.com/search?q=Taycan%20official%20website%20Greece
THE ANTIAGERS,Aesthetic Medicine & Plastic Surgery,13,,,https://www.google.com/search?q=THE%20ANTIAGERS%20official%20website%20Greece
The Fashion Project,Apparel & Fashion Retail,13,,,https://www.google.com/search?q=The%20Fashion%20Project%20official%20website%20Greece
Skydive Athens,Entertainment,13,,,https://www.google.com/search?q=Skydive%20Athens%20official%20website%20Greece
Stoli,Alcohol,13,,,https://www.google.com/search?q=Stoli%20official%20website%20Greece
Supreme,Apparel,13,,,https://www.google.com/search?q=Supreme%20official%20website%20Greece
Swatch,Fashion,13,,,https://www.google.com/search?q=Swatch%20official%20website%20Greece
Vinteli by Vivian Chatzeli,Fashion,13,,,https://www.google.com/search?q=Vinteli%20by%20Vivian%20Chatzeli%20official%20website%20Greece
The Greek Butcher,Food,13,,,https://www.google.com/search?q=The%20Greek%20Butcher%20official%20website%20Greece
Ticketservices.gr,Business,13,,,https://www.google.com/search?q=Ticketservices.gr%20official%20website%20Greece
To Milou,Fashion,13,,,https://www.google.com/search?q=To%20Milou%20official%20website%20Greece
Koulourades,Bakery and Coffee Shop,13,,,https://www.google.com/search?q=Koulourades%20official%20website%20Greece
Yiannis Athanasopoulos,Health,13,,,https://www.google.com/search?q=Yiannis%20Athanasopoulos%20official%20website%20Greece
Tzimas Cosmetics,Beauty,13,,,https://www.google.com/search?q=Tzimas%20Cosmetics%20official%20website%20Greece
V&M LIBERIS,Beauty,13,,,https://www.google.com/search?q=V%26M%20LIBERIS%20official%20website%20Greece
Varoulko Seaside,Food,13,,,https://www.google.com/search?q=Varoulko%20Seaside%20official%20website%20Greece
Minore SKG,Food / Entertainment,13,,,https://www.google.com/search?q=Minore%20SKG%20official%20website%20Greece
Mrs. Soupe,Culinary Content / Recipe Platform,13,,,https://www.google.com/search?q=Mrs.%20Soupe%20official%20website%20Greece
Angelos Prosotsanlis Business & PD Consulting,Business Consulting,13,,,https://www.google.com/search?q=Angelos%20Prosotsanlis%20Business%20%26%20PD%20Consulting%20official%20website%20Greece
Abstracto,Fashion,13,,,https://www.google.com/search?q=Abstracto%20official%20website%20Greece
Plus-Plus,Toys,13,,,https://www.google.com/search?q=Plus-Plus%20official%20website%20Greece
Kimoco,Beauty,13,,,https://www.google.com/search?q=Kimoco%20official%20website%20Greece
Minoas Publications,Book Publishing,13,,,https://www.google.com/search?q=Minoas%20Publications%20official%20website%20Greece
natalie_brateli,Self-Improvement,13,,,https://www.google.com/search?q=natalie_brateli%20official%20website%20Greece
George Koumentos Physiotherapy,Health,13,,,https://www.google.com/search?q=George%20Koumentos%20Physiotherapy%20official%20website%20Greece
Minerva Underwear,Apparel / Sleepwear,13,,,https://www.google.com/search?q=Minerva%20Underwear%20official%20website%20Greece
Likno Boutique,Fashion,13,,,https://www.google.com/search?q=Likno%20Boutique%20official%20website%20Greece
Luigi Footwear,Fashion,13,,,https://www.google.com/search?q=Luigi%20Footwear%20official%20website%20Greece
Lunnea Beauty,Beauty,13,,,https://www.google.com/search?q=Lunnea%20Beauty%20official%20website%20Greece
Corona,Alcoholic Beverages,13,,,https://www.google.com/search?q=Corona%20official%20website%20Greece
Cookoovaya,Food,13,,,https://www.google.com/search?q=Cookoovaya%20official%20website%20Greece
Gianna Kazakou,Fashion,13,,,https://www.google.com/search?q=Gianna%20Kazakou%20official%20website%20Greece
TechItSerious,Entertainment,13,,,https://www.google.com/search?q=TechItSerious%20official%20website%20Greece
AMILA,Fitness,13,,,https://www.google.com/search?q=AMILA%20official%20website%20Greece
Hulu,Beauty,13,,,https://www.google.com/search?q=Hulu%20official%20website%20Greece
Ilias Palioudakis,Entertainment,13,,,https://www.google.com/search?q=Ilias%20Palioudakis%20official%20website%20Greece
Gagos Design,Interior Design,13,,,https://www.google.com/search?q=Gagos%20Design%20official%20website%20Greece
Galanis in House,Furniture,13,,,https://www.google.com/search?q=Galanis%20in%20House%20official%20website%20Greece
Ghost of Yotei,Gaming,13,,,https://www.google.com/search?q=Ghost%20of%20Yotei%20official%20website%20Greece
Wicked,Entertainment,13,,,https://www.google.com/search?q=Wicked%20official%20website%20Greece
Fitness House by Penny,Fitness,13,,,https://www.google.com/search?q=Fitness%20House%20by%20Penny%20official%20website%20Greece
Fjällräven,Fashion,13,,,https://www.google.com/search?q=Fj%C3%A4llr%C3%A4ven%20official%20website%20Greece
Gregio,Fashion,13,,,https://www.google.com/search?q=Gregio%20official%20website%20Greece
H&M Home,Home,13,,,https://www.google.com/search?q=H%26M%20Home%20official%20website%20Greece
Hamsa Beauty Salon,Beauty,13,,,https://www.google.com/search?q=Hamsa%20Beauty%20Salon%20official%20website%20Greece
Hartini Poli,Books,13,,,https://www.google.com/search?q=Hartini%20Poli%20official%20website%20Greece
Havaianas,Fashion,13,,,https://www.google.com/search?q=Havaianas%20official%20website%20Greece
HUGO,Fashion,13,,,https://www.google.com/search?q=HUGO%20official%20website%20Greece
Zwdia Simera,Astrology,12,,,https://www.google.com/search?q=Zwdia%20Simera%20official%20website%20Greece
Stan & Stefan,Jewelry,12,,,https://www.google.com/search?q=Stan%20%26%20Stefan%20official%20website%20Greece
Shark Beauty,Beauty,12,shark-beauty,,https://www.google.com/search?q=Shark%20Beauty%20official%20website%20Greece
Skiadareses,Music,12,,,https://www.google.com/search?q=Skiadareses%20official%20website%20Greece
Issey Miyake,Beauty,12,issey-miyake,,https://www.google.com/search?q=Issey%20Miyake%20official%20website%20Greece
isyourgirlelena,Digital Content/Nutrition/Food,12,,,https://www.google.com/search?q=isyourgirlelena%20official%20website%20Greece
Vasopap Travel,Travel,12,,,https://www.google.com/search?q=Vasopap%20Travel%20official%20website%20Greece
WebSupplies.gr,E-commerce / Retail,12,,,https://www.google.com/search?q=WebSupplies.gr%20official%20website%20Greece
Crypto.com,Finance,12,,,https://www.google.com/search?q=Crypto.com%20official%20website%20Greece
Body Action,Fashion,12,,,https://www.google.com/search?q=Body%20Action%20official%20website%20Greece
medi.SAaesthetics,Beauty,12,,,https://www.google.com/search?q=medi.SAaesthetics%20official%20website%20Greece
FML Treasures,Apparel,12,,,https://www.google.com/search?q=FML%20Treasures%20official%20website%20Greece
Escape Dream Travel,Travel,12,,,https://www.google.com/search?q=Escape%20Dream%20Travel%20official%20website%20Greece
GlowBerry,Beauty,12,,,https://www.google.com/search?q=GlowBerry%20official%20website%20Greece
Moth and Rose Tattoo,Beauty,12,,,https://www.google.com/search?q=Moth%20and%20Rose%20Tattoo%20official%20website%20Greece
Meat It,Food,12,,,https://www.google.com/search?q=Meat%20It%20official%20website%20Greece
Happi Hobbi,Art & Craft Supplies,12,,,https://www.google.com/search?q=Happi%20Hobbi%20official%20website%20Greece
Maloutas & Synergates,Accounting / Business Consulting,12,,,https://www.google.com/search?q=Maloutas%20%26%20Synergates%20official%20website%20Greece
Rice Up,Food,12,,,https://www.google.com/search?q=Rice%20Up%20official%20website%20Greece
Akis Food Tour,Entertainment,12,,,https://www.google.com/search?q=Akis%20Food%20Tour%20official%20website%20Greece
Πολύ Κουλ,Education,12,,,https://www.google.com/search?q=%CE%A0%CE%BF%CE%BB%CF%8D%20%CE%9A%CE%BF%CF%85%CE%BB%20official%20website%20Greece
Poly Pink,Beauty,12,,,https://www.google.com/search?q=Poly%20Pink%20official%20website%20Greece
Mykonos Princess,Hospitality,12,,,https://www.google.com/search?q=Mykonos%20Princess%20official%20website%20Greece
Make-A-Wish Greece,Non-profit / Charity,12,,,https://www.google.com/search?q=Make-A-Wish%20Greece%20official%20website%20Greece
Luben,Entertainment,12,,,https://www.google.com/search?q=Luben%20official%20website%20Greece
Sense Shop,Fashion,12,,,https://www.google.com/search?q=Sense%20Shop%20official%20website%20Greece
Feedél Urban Gastronomy,Food,12,,,https://www.google.com/search?q=Feed%C3%A9l%20Urban%20Gastronomy%20official%20website%20Greece
Green Goose,Beauty,12,,,https://www.google.com/search?q=Green%20Goose%20official%20website%20Greece
Hairway,Beauty,12,,,https://www.google.com/search?q=Hairway%20official%20website%20Greece
Voodoo Club Athens,Entertainment,12,,,https://www.google.com/search?q=Voodoo%20Club%20Athens%20official%20website%20Greece
W7,Beauty,12,w7cosmetics,,https://www.google.com/search?q=W7%20official%20website%20Greece
Weber,Appliances / Cooking,12,,,https://www.google.com/search?q=Weber%20official%20website%20Greece
Yum Guilt Free,Confectionery / Cafe,12,,,https://www.google.com/search?q=Yum%20Guilt%20Free%20official%20website%20Greece
Βιολογικό Χωριό,Retail,12,,,https://www.google.com/search?q=%CE%92%CE%B9%CE%BF%CE%BB%CE%BF%CE%B3%CE%B9%CE%BA%CF%8C%20%CE%A7%CF%89%CF%81%CE%B9%CF%8C%20official%20website%20Greece
Timberland,Apparel,12,,,https://www.google.com/search?q=Timberland%20official%20website%20Greece
Ultra Fighters GYM,Fitness,12,,,https://www.google.com/search?q=Ultra%20Fighters%20GYM%20official%20website%20Greece
Vasilis Plytarias,Music,12,,,https://www.google.com/search?q=Vasilis%20Plytarias%20official%20website%20Greece
SOCIALIGHT,Digital Marketing / Social Media Agency,12,,,https://www.google.com/search?q=SOCIALIGHT%20official%20website%20Greece
STAY SOCIAL,Business,12,,,https://www.google.com/search?q=STAY%20SOCIAL%20official%20website%20Greece
